,punto de entrada,formulario,NIT,Razón social de la sociedad,Fecha de Corte,Clasificación Industrial Internacional Uniforme Versión 4 A.C,Tipo societario,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Periodo,Efectivo y equivalentes al efectivo,Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes,Inventarios corrientes,"Activos por impuestos corrientes, corriente",Activos biológicos corrientes,Otros activos financieros corrientes,Otros activos no financieros corrientes,Activos corrientes distintos al efectivo pignorados como garantía colateral para las que el receptor de transferencias tiene derecho por contrato o costumbre a vender o pignorar de nuevo dicha garantía colateral,Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,Activos corrientes totales,Propiedad de inversión,"Propiedades, planta y equipo",Plusvalía,Activos intangibles distintos de la plusvalía,Inversiones contabilizadas utilizando el método de la participación,Activos biológicos no corrientes,Cuentas comerciales por cobrar y otras cuentas por cobrar no corrientes,Inventarios no corrientes,Activos por impuestos diferidos,"Activos por impuestos corrientes, no corriente",Otros activos financieros no corrientes,Otros activos no financieros no corrientes,Activos no corrientes distintos al efectivo pignorados como garantía colateral para las que el receptor de transferencias tiene derecho por contrato o costumbre a vender o pignorar de nuevo la garantía colateral,Total de activos no corrientes,Total de activos,Provisiones corrientes por beneficios a los empleados,Otras provisiones corrientes,Total provisiones corrientes,Cuentas por pagar comerciales y otras cuentas por pagar,"Pasivos por impuestos corrientes, corriente",Otros pasivos financieros corrientes,Otros pasivos no financieros corrientes,Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,Pasivos corrientes totales,Provisiones no corrientes por beneficios a los empleados,Otras provisiones no corrientes,Total provisiones no corrientes,Cuentas comerciales por pagar y otras cuentas por pagar no corrientes,Pasivo por impuestos diferidos,"Pasivos por impuestos corrientes, no corriente",Otros pasivos financieros no corrientes,Otros pasivos no financieros no corrientes,Total de pasivos no corrientes,Total pasivos,Capital emitido,Prima de emisión,Acciones propias en cartera,Inversión suplementaria al capital asignado,Otras participaciones en el patrimonio,Superavit por revaluación,Otras reservas,Ganancias acumuladas,Total patrimonio atribuible a propietarios de la controladora,Participaciones no controladoras,Patrimonio total,Total de patrimonio y pasivos
848,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890925215,COMERCIALIZADORA INTERNACIONAL PRODUCTOS AUTOADHESIVOS ARCLAD S.A.,2019-12-31,C1709 - Fabricación de otros artículos de papel y cartón,01. SOCIEDAD ANÓNIMA,AUTOPISTA MEDELLIN BOGOTA KM 34,ANTIOQUIA,RIONEGRO-ANTIOQUIA,Periodo Actual,9377998,183093768,143850572,15844510,,,,,352166848,525199,352692047,6865813,143406657,,2994618,,,478943,,,,,,,153746031,506438078,,,,78456621,10417290,88801677,10820323,188495911,,188495911,1650449,,1650449,,15815739,,109036430,717714,127220332,315716243,7400000,253000,,,,17472997,124355576,32669576,182151149,8570686,190721835,506438078
849,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890925215,COMERCIALIZADORA INTERNACIONAL PRODUCTOS AUTOADHESIVOS ARCLAD S.A.,2019-12-31,C1709 - Fabricación de otros artículos de papel y cartón,01. SOCIEDAD ANÓNIMA,AUTOPISTA MEDELLIN BOGOTA KM 34,ANTIOQUIA,RIONEGRO-ANTIOQUIA,Periodo Anterior,6731784,169809207,136094907,9720644,,,,,322356542,,322356542,5752269,144773611,,1455604,,,563903,,,,,,,152545387,474901929,,,,68363722,10697284,92642729,10023876,181727611,,181727611,1480302,,1480302,,14103520,,110288435,,125872257,307599868,7360000,253000,,,,8931814,97801610,45753182,160099606,7202455,167302061,474901929
850,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890926766,COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA S A  EN REORGANIZACION,2019-12-31,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,01. SOCIEDAD ANÓNIMA,CL 26 SUR NO 48 12,ANTIOQUIA,ENVIGADO-ANTIOQUIA,Periodo Actual,26744347,84193135,94097726,0,0,0,0,0,205035208,0,205035208,80909990,396217939,0,1528615,11293740,0,144220679,0,0,0,0,,0,634170963,839206171,19005888,530993,19536881,158877705,20255974,11046105,3179635,212896300,,212896300,4968096,711456,5679552,159129850,35519713,119856,125465260,,325914231,538810531,1530567,84384011,0,0,0,,46033987,132819317,264767882,35627758,300395640,839206171
851,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890926766,COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA S A  EN REORGANIZACION,2019-12-31,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,01. SOCIEDAD ANÓNIMA,CL 26 SUR NO 48 12,ANTIOQUIA,ENVIGADO-ANTIOQUIA,Periodo Anterior,20073191,74635585,109210253,0,19490948,0,0,0,223409977,0,223409977,82649133,450030286,0,1535009,0,519528,143001633,0,0,0,34447350,475051,0,712657990,936067967,18064727,271638,18336365,178046527,16919210,34552235,13313902,261168239,,261168239,4857581,378625,5236206,188447059,42342398,119856,126938670,,363084189,624252428,1530567,84384011,,,20824683,,46033986,128670480,281443727,30371812,311815539,936067967
852,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890930060,AGRICOLA SANTAMARIA S.A.S,2019-12-31,A0122 - Cultivo de plátano y banano,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CRA 43 A  19 17 OF 1006,ANTIOQUIA,APARTADO-ANTIOQUIA,Periodo Actual,4999299,3658611,625175,188311,13740406,703944,,,23915746,,23915746,500000,113867700,,15014,,,17597750,,10844692,,123985702,,,266810858,290726604,5636834,96201,5733035,6898326,,13280644,,25912005,,25912005,976212,,976212,38033833,27130120,,17710202,,83850367,109762372,745624,1460957,,,,,85805058,92952593,180964232,,180964232,290726604
853,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890930060,AGRICOLA SANTAMARIA S.A.S,2019-12-31,A0122 - Cultivo de plátano y banano,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CRA 43 A  19 17 OF 1006,ANTIOQUIA,APARTADO-ANTIOQUIA,Periodo Anterior,2166766,5390888,730865,973381,9723285,1112340,,,20097525,,20097525,,125764138,,35701,,,9315952,,10804115,,117286404,,,263206310,283303835,4917619,,4917619,16112973,,10451313,,31481905,,31481905,976212,,976212,36252015,28720582,,18035080,,83983889,115465794,745624,1460957,,,,,79488720,86142740,167838041,,167838041,283303835
854,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890930534,CADENA S.A.,2019-12-31,C1811 - Actividades de impresión,01. SOCIEDAD ANÓNIMA,CRA. 50 No. 97 A SUR - 150,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,Periodo Actual,5842885,43838155,10551793,7861852,,,1368596,,69463281,30449507,99912788,4101355,51037936,0,14811940,0,0,21481011,0,6010309,0,551,0,0,97443102,197355890,4128328,0,4128328,27810231,6430019,21221527,1429916,61020021,,61020021,765285,0,765285,6323,8516574,0,57672726,0,66960908,127980929,1600000,22582312,0,0,0,27379348,7152979,7732612,66447251,2927710,69374961,197355890
855,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890930534,CADENA S.A.,2019-12-31,C1811 - Actividades de impresión,01. SOCIEDAD ANÓNIMA,CRA. 50 No. 97 A SUR - 150,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,Periodo Anterior,4401770,39768099,12479645,7097424,0,68240,1466297,,65281475,,65281475,11762184,76327025,0,12113734,0,0,22112839,0,5239402,0,506,0,0,127555690,192837165,4126215,0,4126215,30704321,5650011,24680634,781257,65942438,0,65942438,773808,0,773808,697066,8797289,0,48535051,0,58803214,124745652,1600000,22582312,0,0,0,26937646,8239217,5671910,65031085,3060428,68091513,192837165
856,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890932389,TERNIUM COLOMBIA S.A.S.,2019-12-31,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CR 42 NO. 26-18,ANTIOQUIA,ITAGUI-ANTIOQUIA,Periodo Actual,21968501,200788198,222351514,51501808,0,0,0,0,496610021,599992,497210013,0,413130599,99446173,4661489,0,0,682632,0,33215724,0,0,0,0,551136617,1048346630,8498311,0,8498311,204996040,26585120,425949539,18220551,684249561,0,684249561,0,1090252,1090252,0,7637014,0,6189092,0,14916358,699165919,3550725,179410995,0,0,0,0,173119216,-6900225,349180711,0,349180711,1048346630
857,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890932389,TERNIUM COLOMBIA S.A.S.,2019-12-31,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CR 42 NO. 26-18,ANTIOQUIA,ITAGUI-ANTIOQUIA,Periodo Anterior,19891720,211728624,299350721,72055795,0,0,354223,0,603381083,601204,603982287,0,416448963,98613664,4055688,0,0,84494,0,28474310,0,0,0,0,547677119,1151659406,8127625,0,8127625,136375759,47836320,537050435,14646623,744036762,0,744036762,0,825437,825437,0,8667083,0,0,0,9492520,753529282,3454806,179410995,0,0,0,0,169721852,45542471,398130124,0,398130124,1151659406
858,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890932424,SP INGENIEROS SAS,2019-12-31,F4210 - Construcción de carreteras y vías de ferrocarril,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CR 74 28 29,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Actual,67329258,122368205,27816099,4226825,,,3313720,,225054107,16403014,241457121,349242,361469667,10260004,4326735,78989619,,197028095,,168303,,,,,652591665,894048786,4119257,1942224,6061481,77091644,592520,43148385,42344471,169238501,,169238501,,,,78013273,15417922,,330798667,70707,424300569,593539070,300000,11504318,,,,51967627,155505806,70535588,289813339,10696377,300509716,894048786
859,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890932424,SP INGENIEROS SAS,2019-12-31,F4210 - Construcción de carreteras y vías de ferrocarril,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CR 74 28 29,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Anterior,23347799,307711768,18374688,18227879,,,1518280,,369180414,62818,369243232,349242,402952873,10260006,97382,21645325,,150529527,,,,27542119,,,613376474,982619706,2450822,1142021,3592843,46483536,540157,280689073,14589856,345895465,,345895465,,,,66039462,18411273,,276684739,1293333,362428807,708324272,300000,11504318,,,,66435992,128283706,57488672,264012688,10282746,274295434,982619706
860,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890935966,CONSTRUCCIONES Y SERVICIOS SAS,2019-12-31,F4290 - Construcción de otras obras de ingeniería civil,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,cl 16 41 210 of 301,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Actual,292904,15569188,7656,1727380,,67103,76088,,17740319,,17740319,5638354,2753096,2113540,389606,4324657,,,,341147,,,,,15560400,33300719,,,,5772940,1181489,1388564,11736181,20079174,,20079174,,,,254732,1182624,,4798396,,6235752,26314926,1510510,,,,,,3555234,595768,5661512,1324281,6985793,33300719
861,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890935966,CONSTRUCCIONES Y SERVICIOS SAS,2019-12-31,F4290 - Construcción de otras obras de ingeniería civil,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,cl 16 41 210 of 301,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Anterior,802817,12599741,4794,1264066,,45045,61486,,14777949,,14777949,4742098,1819148,2113540,93125,3359319,,,,361206,,,,,12488436,27266385,,,,4791491,1197922,1507088,9416167,16912668,,16912668,,,,343145,1051880,,3570656,,4965681,21878349,1360648,,,,,,2673252,389608,4423508,964528,5388036,27266385
862,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890937250,UNION ELECTRICA S.A. EN REORGANIZACION,2019-12-31,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. SOCIEDAD ANÓNIMA,CL 15 SUR 48 39,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Actual,9066781,157620424,41960396,0,0,1335250,8916633,0,218899484,0,218899484,501550,28368610,0,0,0,0,556318,0,659615,0,0,0,0,30086093,248985577,6601185,2420407,9021592,93319818,6964537,11084309,25033123,145423379,0,145423379,0,0,0,3608469,4145301,0,31923352,0,39677122,185100501,9986000,,,,5985192,14597028,3711085,29605771,63885076,0,63885076,248985577
863,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",890937250,UNION ELECTRICA S.A. EN REORGANIZACION,2019-12-31,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. SOCIEDAD ANÓNIMA,CL 15 SUR 48 39,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Periodo Anterior,9233276,106723504,47846767,0,0,1240658,4962231,0,170006436,0,170006436,501550,29594401,0,0,0,0,4829950,0,2208253,0,0,0,0,37134154,207140590,6040591,1058624,7099215,65475276,1571833,6030770,20844982,101022076,0,101022076,0,0,0,5111235,3776309,0,41414788,0,50302332,151324408,9986000,,,,3795407,12513326,3331544,26189905,55816182,0,55816182,207140590
864,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891102723,MECANICOS ASOCIADOS SAS,2019-12-31,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CRA 7 156-10 PISO 25,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Periodo Actual,66290768,230609425,31608579,56689520,,15947006,10206943,,411352241,,411352241,,78731265,,13248919,1339636,,,,14131361,,,,,107451181,518803422,,2639026,2639026,143222680,21989477,124781762,33779494,326412439,,326412439,,2907356,2907356,,,,62108241,801304,65816901,392229340,94880588,70494881,,,,,4866179,-56271467,113970181,12603901,126574082,518803422
865,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891102723,MECANICOS ASOCIADOS SAS,2019-12-31,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CRA 7 156-10 PISO 25,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Periodo Anterior,54803753,240476007,15481493,44451490,,30764903,9504082,,395481728,,395481728,,54245914,,10930046,1613983,,,,16495055,,,,,83284998,478766726,,1132418,1132418,159638831,24710487,91318300,36473139,313273175,,313273175,,3153307,3153307,,,,36579610,2841887,42574804,355847979,94880588,70494881,,,,,4832601,-55592829,114615241,8303506,122918747,478766726
866,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300120,INDUSTRIAS DE ENVASES S.A.,2019-12-31,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,01. SOCIEDAD ANÓNIMA,CRA 29 37 31,VALLE,PALMIRA-VALLE,Periodo Actual,4234836,3438949,1220352,0,,,520000,,9414137,,9414137,393804,6003330,,,,,,,814005,,,177109955,,184321094,193735231,579379,,579379,1592867,476649,6139,,2655034,,2655034,,,,,8139,,,,8139,2663173,954600,3029921,,,,21256511,156613557,9217469,191072058,,191072058,193735231
867,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300120,INDUSTRIAS DE ENVASES S.A.,2019-12-31,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,01. SOCIEDAD ANÓNIMA,CRA 29 37 31,VALLE,PALMIRA-VALLE,Periodo Anterior,4103583,3665828,1404781,,,,520000,,9694192,,9694192,393804,6153243,,,,,4473,,807527,,,150939656,,158298703,167992895,547057,,547057,1617758,512865,4631,,2682311,,2682311,,,,,24235,,,,24235,2706546,954600,3029921,,,,21256511,142788362,-2743045,165286349,,165286349,167992895
868,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300382,HARINERA DEL VALLE S.A.,2019-12-31,C1051 - Elaboración de productos de molinería,01. SOCIEDAD ANÓNIMA,CR 33 A  No 16 04,VALLE,PALMIRA-VALLE,Periodo Actual,84643444,156601801,139032356,24479215,,2639674,3540324,,410936814,,410936814,45623693,179838905,,66195146,66518505,,33028550,,,,808733773,4366513,,1204305085,1615241899,6737571,,6737571,75973476,11225854,229006410,634763,323578074,,323578074,1453587,695316,2148903,,43719706,,50366513,111103,96346225,419924299,722868,223393756,,,568300181,,374456307,-4146062,1162727050,32590550,1195317600,1615241899
869,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300382,HARINERA DEL VALLE S.A.,2019-12-31,C1051 - Elaboración de productos de molinería,01. SOCIEDAD ANÓNIMA,CR 33 A  No 16 04,VALLE,PALMIRA-VALLE,Periodo Anterior,71813266,142858358,149168376,17130957,,9425796,1168756,,391565509,,391565509,32416859,157307973,,63214628,56431041,,25687694,,,,687219568,0,,1022277763,1413843272,6439596,,6439596,62747700,9214520,193357582,0,271759398,,271759398,1290778,693857,1984635,,44264050,,78500000,0,124748685,396508083,722868,223393756,,,568115501,,153305298,22808465,968345888,48989301,1017335189,1413843272
870,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300671,PROTERRA COLOMBIA  S.A.,2019-12-31,A0124 - Cultivo de caña de azúcar,01. SOCIEDAD ANÓNIMA,CL 10 CR 32 VIA AL BOLO HDA LA ITALIA,VALLE,PALMIRA-VALLE,Periodo Actual,10162,6716143,16462830,1527193,5703937,128271,24570,,30573106,,30573106,,66069658,,2023555,,,0,,,,96696,77429,,68267338,98840444,326523,47780,374303,5497641,1673419,4727749,1458653,13731765,,13731765,,,,3814,,,16028975,151901,16184690,29916455,2724921,,,,,10913973,14202618,37076184,64917696,4006293,68923989,98840444
871,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891300671,PROTERRA COLOMBIA  S.A.,2019-12-31,A0124 - Cultivo de caña de azúcar,01. SOCIEDAD ANÓNIMA,CL 10 CR 32 VIA AL BOLO HDA LA ITALIA,VALLE,PALMIRA-VALLE,Periodo Anterior,170261,6150014,16363768,1214586,,,16135,,23914764,,23914764,,57682190,,2005168,,6722598,2267897,,,,96696,75463,,68850012,92764776,480093,277971,758064,13678028,1092122,1731417,722814,17982445,,17982445,,,,3814,,,13481258,102508,13587580,31570025,2724921,,,,,4900484,13715104,36362043,57702552,3492199,61194751,92764776
872,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891304818,COSMOAGRO SA,2019-12-31,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",01. SOCIEDAD ANÓNIMA,ZONA FRANCA DEL PACIFICO KM 6 CARRETERA YUMBO AEROPUERTO BODEGAS 15 Y 16,VALLE,PALMIRA-VALLE,Periodo Actual,617410,26239051,13241408,,,446598,,,40544467,,40544467,4009319,9990785,,,,,,,1331206,,223805,63000,,15618115,56162582,1237585,,1237585,9336964,1239829,12157378,12970,23984726,,23984726,,,,,,,5374536,3093760,8468296,32453022,5600000,,,,5899786,,5243257,5662493,22405536,1304024,23709560,56162582
873,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891304818,COSMOAGRO SA,2019-12-31,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",01. SOCIEDAD ANÓNIMA,ZONA FRANCA DEL PACIFICO KM 6 CARRETERA YUMBO AEROPUERTO BODEGAS 15 Y 16,VALLE,PALMIRA-VALLE,Periodo Anterior,894872,24928941,11452955,,,178097,,,37454865,,37454865,3813152,9882725,,,,,,,1631240,,77585,,,15404702,52859567,1044878,,1044878,7932662,1280786,9790275,2715,20051316,,20051316,,,,,,,5388985,3167546,8556531,28607847,5600000,,,,5899786,,2967982,8450107,22917875,1333845,24251720,52859567
874,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891304849,INGENIERIA MAQUINARIA Y EQUIPOS DE COLOMBIA S.A.,2019-12-31,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,RECTA CALI PALMIRA KM8,VALLE,PALMIRA-VALLE,Periodo Actual,1339301,27454341,38636379,3223275,,1463569,53286,,72170151,,72170151,,19120460,,15043022,,,25634768,,,,3774988,1563128,,65136366,137306517,1396379,272214,1668593,25781027,1305634,32167808,2066616,62989678,,62989678,,,,14001636,2126511,,28560596,,44688743,107678421,8929606,349875,,,4111132,10224871,4896718,834990,29347192,280904,29628096,137306517
875,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891304849,INGENIERIA MAQUINARIA Y EQUIPOS DE COLOMBIA S.A.,2019-12-31,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,RECTA CALI PALMIRA KM8,VALLE,PALMIRA-VALLE,Periodo Anterior,989465,29334271,39350552,2596249,,1765159,905840,,74941536,,74941536,,36088064,,14019298,,,,,,,4240258,256927,,54604547,129546083,1403904,1087850,2491754,28445724,1940639,27907744,3573673,64359534,,64359534,,,,10686278,1275279,,26816365,1133,38779055,103138589,8929482,,,,9978721,,2752436,3072841,24733480,1674014,26407494,129546083
876,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891400378,PAPELES NACIONALES S.A.,2019-12-31,C1709 - Fabricación de otros artículos de papel y cartón,01. SOCIEDAD ANÓNIMA,PARAJE LA MARINA VIA PEREIRA CARTAGO PUERTO CALDAS,RISARALDA,PEREIRA-RISARALDA,Periodo Actual,8246431,66831926,43653916,27487314,,,162137,,146381724,,146381724,4104063,381122452,,209470,,,32379296,,,,1286138,,,419101419,565483143,5108998,,5108998,76594471,12104872,41153415,1195995,136157751,,136157751,707936,,707936,59316464,66113588,,99969714,,226107702,362265453,4104357,,,,,142725950,941169,55446214,203217690,,203217690,565483143
877,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891400378,PAPELES NACIONALES S.A.,2019-12-31,C1709 - Fabricación de otros artículos de papel y cartón,01. SOCIEDAD ANÓNIMA,PARAJE LA MARINA VIA PEREIRA CARTAGO PUERTO CALDAS,RISARALDA,PEREIRA-RISARALDA,Periodo Anterior,7428980,61505709,35153835,18010040,,1889952,277002,,124265518,,124265518,4962355,340400691,,184700,,,27330258,,,,,,,372878004,497143522,5543310,36000,5579310,79289934,9408800,37379345,78708,131736097,,131736097,690321,,690321,41314706,66981528,,51485681,,160472236,292208333,4104357,,,,,147557638,1019497,52253697,204935189,,204935189,497143522
878,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891401705,INGENIO RISARALDA S.A.,2019-12-31,C1071 - Elaboración y refinación de azúcar,01. SOCIEDAD ANÓNIMA,CRA. 7 No. 19-48 PISO 8,RISARALDA,PEREIRA-RISARALDA,Periodo Actual,2450982,35569267,20513032,2714331,14414904,65599,208251,,75936366,,75936366,,389243722,,336440,,,5070245,,,,5459028,5747467,,405856902,481793268,2445404,,2445404,32927135,105133,15839137,6812960,58129769,,58129769,,176490,176490,,37075945,,171595894,4156598,213004927,271134696,1977037,106,,,,,84587998,124093791,210658932,-360,210658572,481793268
879,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891401705,INGENIO RISARALDA S.A.,2019-12-31,C1071 - Elaboración y refinación de azúcar,01. SOCIEDAD ANÓNIMA,CRA. 7 No. 19-48 PISO 8,RISARALDA,PEREIRA-RISARALDA,Periodo Anterior,547547,37459665,18288430,5649835,14319805,,208449,,76473731,,76473731,,389573215,,187530,,,5337221,,3334628,,5922282,,,404354876,480828607,2383724,,2383724,26948275,51335,20064825,5406374,54854533,,54854533,27101,164417,191518,,36728400,,194977520,,231897438,286751971,1977037,106,,,,,83301811,108817077,194096031,-19395,194076636,480828607
880,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891409156,TECNODIESEL SAS,2019-12-31,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CL 10 29 B 143,VALLE,YUMBO-VALLE,Periodo Actual,4572777,14611751,12267903,2597945,,,,,34050376,,34050376,,8960835,,590586,190226,,,,,,,,,9741647,43792023,332845,,332845,8173369,2635094,2076933,1241962,14460203,,14460203,,,,,289486,,8541239,,8830725,23290928,245748,,,,794790,2605372,345496,16509689,20501095,,20501095,43792023
881,Plenas-Consolidados,"Estado de situación financiera, corriente/no corriente",891409156,TECNODIESEL SAS,2019-12-31,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,CL 10 29 B 143,VALLE,YUMBO-VALLE,Periodo Anterior,258787,20475882,12737540,1081880,,,,,34554089,,34554089,,8681127,,538506,129060,,,,,,,,,9348693,43902782,563533,,563533,13719464,1387321,3709990,1504630,20884938,,20884938,,,,,289486,,9380043,,9669529,30554467,245748,,,,794790,2605372,345496,9356909,13348315,,13348315,43902782
